shipment_id,order_id,ship_datetime,carrier,shipping_method,distance_band,promised_days,actual_days,late_delivery
4110,4110,2025-12-02 16:36:41,UPS,standard,local,5,7,true
4111,4111,2025-10-02 06:15:55,UPS,standard,regional,6,5,false
4112,4112,2025-08-03 21:43:42,USPS,standard,national,7,8,true
4113,4113,2025-10-05 06:48:49,FedEx,standard,local,5,5,false
4114,4114,2025-11-23 06:45:17,FedEx,standard,regional,6,6,false
4115,4115,2025-08-23 18:47:18,USPS,expedited,regional,3,4,true
4116,4116,2025-11-15 07:59:16,USPS,standard,regional,6,8,true
4117,4117,2025-10-13 07:42:42,FedEx,standard,local,5,5,false
4118,4118,2025-07-30 18:33:13,UPS,expedited,national,4,4,false
4119,4119,2025-10-08 00:54:59,UPS,overnight,regional,2,2,false
4120,4120,2025-08-13 13:23:11,FedEx,standard,regional,6,6,false
4121,4121,2025-07-17 13:27:17,FedEx,standard,regional,6,6,false
4122,4122,2025-10-18 23:27:05,USPS,expedited,local,2,2,false
4123,4123,2025-12-23 02:59:09,UPS,standard,national,7,8,true
4124,4124,2025-09-04 00:20:42,FedEx,standard,regional,6,5,false
4125,4125,2025-12-20 05:18:25,USPS,standard,regional,6,9,true
4126,4126,2025-07-18 10:11:54,UPS,expedited,regional,3,3,false
4127,4127,2025-12-30 04:34:52,UPS,expedited,national,4,5,true
4128,4128,2025-11-23 18:43:16,FedEx,standard,regional,6,7,true
4129,4129,2025-10-15 06:51:02,FedEx,standard,regional,6,7,true
4130,4130,2025-12-22 06:10:45,UPS,standard,regional,6,6,false
4131,4131,2025-11-11 14:41:45,UPS,expedited,regional,3,4,true
4132,4132,2025-08-16 10:03:39,UPS,expedited,local,2,3,true
4133,4133,2025-12-26 23:28:51,UPS,standard,regional,6,9,true
4134,4134,2025-12-07 11:30:06,FedEx,expedited,regional,3,4,true
4135,4135,2025-10-07 21:58:35,UPS,expedited,regional,3,7,true
4136,4136,2025-07-18 18:18:10,UPS,standard,national,7,6,false
4137,4137,2025-08-24 06:11:22,FedEx,standard,local,5,6,true
4138,4138,2025-12-09 20:51:25,UPS,standard,regional,6,7,true
4139,4139,2025-08-15 11:57:41,USPS,standard,local,5,5,false
4140,4140,2025-07-14 11:02:19,USPS,standard,regional,6,6,false
4141,4141,2025-11-30 14:55:18,UPS,standard,national,7,8,true
4142,4142,2025-11-14 14:33:03,UPS,expedited,regional,3,8,true
4143,4143,2025-11-12 12:54:09,USPS,standard,regional,6,7,true
4144,4144,2025-12-03 01:41:11,USPS,standard,regional,6,7,true
4145,4145,2025-12-14 17:06:29,UPS,standard,local,5,7,true
4146,4146,2025-11-18 02:24:24,USPS,standard,local,5,7,true
4147,4147,2025-10-27 18:55:27,FedEx,standard,local,5,5,false
4148,4148,2025-10-19 00:50:28,FedEx,expedited,regional,3,3,false
4149,4149,2025-08-31 16:32:46,USPS,standard,national,7,7,false
4150,4150,2025-11-16 10:01:34,FedEx,standard,local,5,5,false
4151,4151,2025-08-03 08:49:09,USPS,standard,national,7,6,false
4152,4152,2025-11-14 05:24:07,FedEx,expedited,regional,3,6,true
4153,4153,2025-11-11 16:44:47,UPS,standard,local,5,6,true
4154,4154,2025-10-09 18:04:00,UPS,standard,local,5,6,true
4155,4155,2025-12-13 14:47:28,UPS,standard,local,5,8,true
4156,4156,2025-12-12 07:20:39,FedEx,expedited,national,4,5,true
4157,4157,2025-11-12 10:56:44,UPS,expedited,local,2,4,true
4158,4158,2025-07-17 10:30:42,UPS,expedited,regional,3,5,true
4159,4159,2025-09-22 16:31:43,FedEx,overnight,local,1,2,true
4160,4160,2025-09-11 02:52:57,UPS,standard,national,7,9,true
4161,4161,2025-12-16 05:01:32,FedEx,standard,local,5,7,true
4162,4162,2025-08-14 10:36:22,USPS,standard,regional,6,7,true
4163,4163,2025-11-13 15:30:46,UPS,standard,regional,6,9,true
4164,4164,2025-08-11 00:47:16,FedEx,expedited,local,2,2,false
4165,4165,2025-10-14 22:46:05,FedEx,standard,regional,6,6,false
4166,4166,2025-07-15 17:42:58,UPS,standard,local,5,6,true
4167,4167,2025-09-09 07:11:29,UPS,standard,local,5,4,false
4168,4168,2025-12-17 14:23:23,UPS,standard,local,5,6,true
4169,4169,2025-09-18 22:43:24,FedEx,overnight,regional,2,3,true
4170,4170,2025-12-20 08:28:04,UPS,standard,local,5,6,true
4171,4171,2025-12-14 06:47:10,USPS,standard,local,5,8,true
4172,4172,2025-08-28 06:36:22,UPS,standard,regional,6,7,true
4173,4173,2025-09-02 15:29:57,UPS,standard,regional,6,6,false
4174,4174,2025-08-31 12:51:34,FedEx,standard,regional,6,6,false
4175,4175,2025-07-23 02:54:48,FedEx,standard,regional,6,5,false
4176,4176,2026-01-02 09:12:54,UPS,standard,regional,6,7,true
4177,4177,2025-09-22 17:39:34,USPS,standard,regional,6,8,true
4178,4178,2025-08-03 10:22:41,UPS,standard,national,7,8,true
4179,4179,2025-11-10 06:11:48,FedEx,standard,local,5,6,true
4180,4180,2025-09-22 11:30:39,UPS,standard,regional,6,6,false
4181,4181,2025-12-30 13:48:29,UPS,standard,local,5,6,true
4182,4182,2025-12-10 18:23:41,UPS,standard,regional,6,8,true
4183,4183,2025-12-30 19:15:29,USPS,standard,local,5,7,true
4184,4184,2025-10-07 02:37:15,UPS,standard,local,5,4,false
4185,4185,2025-08-17 12:01:41,FedEx,standard,national,7,6,false
4186,4186,2025-10-30 15:31:43,UPS,standard,national,7,5,false
4187,4187,2025-10-19 05:13:19,UPS,standard,local,5,5,false
4188,4188,2025-09-13 18:49:28,UPS,standard,local,5,6,true
4189,4189,2025-11-11 22:24:27,FedEx,standard,national,7,9,true
4190,4190,2025-07-18 13:35:14,FedEx,standard,local,5,5,false
4191,4191,2025-09-02 17:12:20,UPS,overnight,regional,2,2,false
4192,4192,2025-12-22 02:17:56,UPS,standard,regional,6,8,true
4193,4193,2025-08-22 21:12:22,UPS,standard,local,5,4,false
4194,4194,2025-12-30 15:32:04,FedEx,standard,local,5,6,true
4195,4195,2025-09-27 17:19:32,FedEx,expedited,national,4,3,false
4196,4196,2025-12-13 11:38:30,FedEx,standard,regional,6,8,true
4197,4197,2025-09-19 03:45:56,USPS,standard,national,7,7,false
4198,4198,2025-09-18 14:34:02,FedEx,standard,regional,6,7,true
4199,4199,2025-11-01 02:54:07,USPS,standard,national,7,9,true
4200,4200,2025-12-17 04:22:36,UPS,standard,national,7,9,true
4201,4201,2025-08-04 11:47:44,UPS,standard,regional,6,7,true
4202,4202,2025-10-21 22:25:10,UPS,standard,regional,6,7,true
4203,4203,2025-08-05 21:03:51,UPS,overnight,regional,2,2,false
4204,4204,2025-07-17 03:51:40,UPS,standard,local,5,6,true
4205,4205,2025-10-26 07:31:46,FedEx,standard,local,5,7,true
4206,4206,2025-09-12 09:38:05,UPS,expedited,national,4,4,false
4207,4207,2025-08-20 14:20:10,FedEx,standard,regional,6,6,false
4208,4208,2025-12-03 08:08:05,UPS,standard,national,7,10,true
4209,4209,2025-11-19 12:41:30,UPS,standard,local,5,8,true
4210,4210,2025-11-11 17:13:56,UPS,standard,regional,6,9,true
4211,4211,2025-08-14 20:36:23,UPS,standard,regional,6,6,false
4212,4212,2025-12-22 12:24:24,UPS,standard,national,7,7,false
4213,4213,2025-11-26 22:34:05,USPS,standard,regional,6,7,true
4214,4214,2025-12-31 11:51:53,FedEx,expedited,local,2,5,true
4215,4215,2025-08-27 13:05:37,FedEx,standard,regional,6,4,false
4216,4216,2025-11-02 23:32:22,FedEx,expedited,regional,3,8,true
4217,4217,2025-12-06 17:44:31,FedEx,expedited,national,4,5,true
4218,4218,2025-07-27 01:20:17,UPS,standard,local,5,5,false
4219,4219,2025-09-17 05:43:52,USPS,expedited,national,4,8,true
4220,4220,2025-12-05 10:37:24,UPS,standard,national,7,9,true
4221,4221,2025-09-04 13:36:02,FedEx,standard,regional,6,8,true
4222,4222,2025-11-06 10:33:14,UPS,overnight,national,3,5,true
4223,4223,2025-10-02 07:22:01,UPS,standard,regional,6,6,false
4224,4224,2025-07-15 07:32:33,FedEx,expedited,local,2,2,false
4225,4225,2025-10-24 09:51:36,USPS,standard,regional,6,6,false
4226,4226,2025-10-27 08:27:10,UPS,expedited,national,4,4,false
4227,4227,2025-11-11 21:15:58,FedEx,overnight,local,1,3,true
4228,4228,2025-11-04 16:54:24,USPS,standard,local,5,6,true
4229,4229,2025-08-16 21:26:01,UPS,overnight,regional,2,1,false
4230,4230,2025-07-20 08:39:17,USPS,standard,local,5,6,true
4231,4231,2026-01-05 04:23:30,FedEx,standard,local,5,6,true
4232,4232,2025-08-04 05:30:08,UPS,standard,regional,6,10,true
4233,4233,2025-09-28 14:51:28,UPS,standard,local,5,4,false
4234,4234,2025-07-12 11:29:11,USPS,standard,local,5,6,true
4235,4235,2025-09-22 07:37:59,USPS,standard,regional,6,7,true
4236,4236,2025-11-29 05:17:42,UPS,expedited,local,2,4,true
4237,4237,2025-12-11 02:29:41,UPS,standard,regional,6,8,true
4238,4238,2025-09-04 17:30:38,USPS,standard,national,7,7,false
4239,4239,2025-09-18 20:30:46,USPS,standard,regional,6,6,false
4240,4240,2025-07-12 05:09:13,UPS,overnight,national,3,5,true
4241,4241,2025-09-02 13:24:05,FedEx,standard,regional,6,8,true
4242,4242,2025-09-09 14:50:20,FedEx,expedited,regional,3,3,false
4243,4243,2025-11-16 22:48:53,USPS,standard,national,7,9,true
4244,4244,2025-11-24 14:49:38,UPS,standard,regional,6,8,true
4245,4245,2025-11-26 12:48:13,UPS,expedited,local,2,4,true
4246,4246,2025-09-17 01:36:31,USPS,standard,national,7,8,true
4247,4247,2025-07-30 14:00:54,FedEx,standard,national,7,7,false
4248,4248,2025-07-26 03:34:53,UPS,expedited,regional,3,5,true
4249,4249,2025-09-29 19:54:37,USPS,standard,regional,6,6,false
4250,4250,2025-08-31 05:47:23,UPS,standard,regional,6,7,true
4251,4251,2026-01-03 22:55:12,UPS,standard,national,7,9,true
4252,4252,2025-11-05 18:34:27,UPS,standard,regional,6,8,true
4253,4253,2025-09-07 10:02:17,UPS,standard,local,5,7,true
4254,4254,2025-08-09 16:34:13,UPS,expedited,local,2,3,true
4255,4255,2025-10-21 04:15:57,FedEx,standard,local,5,5,false
4256,4256,2025-11-10 12:39:33,UPS,standard,local,5,7,true
4257,4257,2025-11-30 11:55:44,UPS,expedited,regional,3,4,true
4258,4258,2025-10-27 13:22:29,UPS,standard,local,5,4,false
4259,4259,2025-12-26 05:35:06,FedEx,standard,regional,6,10,true
4260,4260,2025-07-31 07:28:46,FedEx,expedited,local,2,3,true
4261,4261,2025-08-15 05:10:47,FedEx,expedited,local,2,3,true
4262,4262,2025-11-01 05:41:27,FedEx,standard,national,7,7,false
4263,4263,2025-12-14 02:48:44,FedEx,expedited,national,4,5,true
4264,4264,2025-07-26 16:49:06,UPS,standard,regional,6,6,false
4265,4265,2025-12-02 01:47:14,USPS,expedited,national,4,6,true
4266,4266,2025-11-29 00:46:32,UPS,expedited,national,4,6,true
4267,4267,2025-10-16 16:18:07,UPS,standard,local,5,5,false
4268,4268,2025-11-09 11:52:33,UPS,standard,local,5,7,true
4269,4269,2025-12-21 23:23:15,UPS,expedited,regional,3,5,true
4270,4270,2025-07-26 23:11:25,UPS,standard,local,5,6,true
4271,4271,2025-12-25 06:29:50,UPS,standard,local,5,6,true
4272,4272,2025-12-13 20:43:13,UPS,expedited,regional,3,4,true
4273,4273,2025-12-06 06:32:04,FedEx,standard,national,7,10,true
4274,4274,2025-11-01 05:13:12,UPS,expedited,regional,3,4,true
4275,4275,2025-11-02 13:44:52,UPS,standard,local,5,7,true
4276,4276,2025-08-13 23:55:32,USPS,expedited,regional,3,3,false
4277,4277,2025-11-22 05:57:26,UPS,standard,national,7,10,true
4278,4278,2025-09-04 03:44:44,FedEx,standard,regional,6,7,true
4279,4279,2025-12-02 06:14:53,UPS,expedited,local,2,3,true
4280,4280,2025-11-03 17:09:53,FedEx,standard,national,7,8,true
4281,4281,2025-10-13 14:08:40,UPS,standard,national,7,7,false
4282,4282,2025-07-28 21:01:50,FedEx,standard,regional,6,8,true
4283,4283,2025-08-28 15:01:00,USPS,standard,local,5,5,false
4284,4284,2025-09-13 07:20:43,UPS,standard,local,5,7,true
4285,4285,2025-08-15 09:54:15,UPS,standard,regional,6,7,true
4286,4286,2025-08-04 12:51:31,USPS,expedited,local,2,3,true
4287,4287,2025-11-05 06:26:43,UPS,expedited,regional,3,4,true
4288,4288,2025-09-27 06:00:15,UPS,standard,regional,6,7,true
4289,4289,2025-11-05 13:16:41,UPS,standard,local,5,8,true
4290,4290,2025-07-19 16:32:56,FedEx,standard,regional,6,9,true
4291,4291,2025-12-18 19:28:55,FedEx,expedited,local,2,3,true
4292,4292,2025-10-31 07:15:56,USPS,standard,national,7,8,true
4293,4293,2025-10-19 10:22:21,USPS,expedited,regional,3,6,true
4294,4294,2025-08-11 14:52:39,UPS,standard,regional,6,8,true
4295,4295,2025-10-12 09:40:52,UPS,standard,national,7,6,false
4296,4296,2025-11-12 15:00:09,UPS,standard,regional,6,8,true
4297,4297,2025-09-16 02:27:57,USPS,standard,local,5,5,false
4298,4298,2025-08-04 21:29:33,UPS,standard,local,5,6,true
4299,4299,2025-12-13 12:42:46,UPS,standard,regional,6,8,true
4300,4300,2025-08-16 13:10:47,FedEx,expedited,regional,3,2,false
4301,4301,2025-08-31 19:06:52,USPS,standard,regional,6,7,true
4302,4302,2025-07-20 19:31:42,FedEx,standard,local,5,6,true
4303,4303,2025-10-24 16:23:22,UPS,standard,regional,6,6,false
4304,4304,2025-08-08 10:13:58,USPS,expedited,national,4,8,true
4305,4305,2025-09-25 11:56:31,FedEx,standard,local,5,6,true
4306,4306,2025-08-26 01:57:47,UPS,expedited,local,2,3,true
4307,4307,2025-12-15 18:35:41,USPS,expedited,national,4,4,false
4308,4308,2025-10-17 13:06:55,FedEx,standard,local,5,4,false
4309,4309,2025-09-12 08:10:02,FedEx,expedited,regional,3,2,false
4310,4310,2025-12-24 12:49:35,FedEx,expedited,national,4,6,true
4311,4311,2025-10-22 19:35:19,UPS,standard,local,5,4,false
4312,4312,2025-09-22 03:05:01,FedEx,standard,local,5,4,false
4313,4313,2025-08-16 18:09:31,FedEx,overnight,regional,2,2,false
4314,4314,2025-09-09 05:47:33,USPS,overnight,regional,2,2,false
4315,4315,2025-11-02 06:20:07,UPS,standard,regional,6,6,false
4316,4316,2025-08-05 09:18:44,UPS,expedited,local,2,3,true
4317,4317,2025-09-21 06:58:28,USPS,standard,regional,6,7,true
4318,4318,2025-10-28 00:35:08,UPS,standard,local,5,5,false
4319,4319,2025-08-17 07:47:43,FedEx,expedited,local,2,3,true
4320,4320,2025-12-26 13:54:19,FedEx,standard,local,5,6,true
4321,4321,2025-10-18 11:24:33,USPS,standard,national,7,11,true
4322,4322,2025-12-09 18:24:40,UPS,standard,regional,6,6,false
4323,4323,2025-10-29 06:24:37,UPS,standard,national,7,7,false
4324,4324,2025-08-28 04:17:07,USPS,expedited,local,2,2,false
4325,4325,2025-09-05 15:11:18,FedEx,standard,regional,6,7,true
4326,4326,2025-12-14 17:41:31,UPS,standard,national,7,8,true
4327,4327,2025-11-03 08:30:02,UPS,expedited,local,2,3,true
4328,4328,2025-10-24 14:22:46,UPS,standard,local,5,5,false
4329,4329,2025-07-23 05:55:23,FedEx,standard,local,5,4,false
4330,4330,2025-09-23 14:47:57,UPS,standard,regional,6,7,true
4331,4331,2025-10-06 05:15:14,UPS,standard,regional,6,8,true
4332,4332,2025-12-27 06:51:32,USPS,expedited,local,2,5,true
4333,4333,2025-08-26 06:56:36,UPS,expedited,local,2,2,false
4334,4334,2025-08-11 04:28:56,FedEx,standard,regional,6,5,false
4335,4335,2025-10-13 20:50:17,USPS,standard,national,7,8,true
4336,4336,2025-09-24 01:05:41,FedEx,standard,local,5,5,false
4337,4337,2025-10-20 00:42:20,USPS,expedited,regional,3,5,true
4338,4338,2026-01-06 15:04:39,UPS,expedited,regional,3,2,false
4339,4339,2025-08-29 03:03:39,USPS,standard,regional,6,7,true
4340,4340,2025-10-25 13:40:38,UPS,standard,regional,6,8,true
4341,4341,2025-09-22 02:11:21,USPS,standard,local,5,5,false
4342,4342,2025-08-20 05:25:38,FedEx,standard,national,7,7,false
4343,4343,2025-07-19 01:17:00,UPS,standard,regional,6,6,false
4344,4344,2025-10-01 15:13:57,USPS,standard,local,5,7,true
4345,4345,2025-08-20 20:45:41,UPS,standard,regional,6,6,false
4346,4346,2025-07-21 11:03:10,UPS,overnight,regional,2,3,true
4347,4347,2025-09-18 13:22:05,USPS,standard,regional,6,8,true
4348,4348,2025-08-27 17:18:06,UPS,standard,regional,6,6,false
4349,4349,2025-10-07 18:02:44,FedEx,standard,local,5,6,true
4350,4350,2025-12-18 04:22:23,UPS,expedited,local,2,5,true
4351,4351,2025-07-11 13:17:01,UPS,standard,local,5,5,false
4352,4352,2025-07-22 20:34:10,UPS,standard,regional,6,7,true
4353,4353,2025-12-09 21:59:41,USPS,expedited,local,2,4,true
4354,4354,2025-09-05 21:12:51,UPS,standard,local,5,6,true
4355,4355,2025-12-28 19:33:13,FedEx,standard,local,5,6,true
4356,4356,2025-11-04 02:52:54,UPS,expedited,regional,3,3,false
4357,4357,2025-11-22 19:38:05,USPS,expedited,local,2,3,true
4358,4358,2025-12-24 03:55:38,FedEx,standard,regional,6,6,false
4359,4359,2025-07-16 14:16:22,USPS,expedited,regional,3,3,false
4360,4360,2025-10-15 15:50:51,USPS,standard,national,7,8,true
4361,4361,2025-10-06 18:17:30,FedEx,standard,regional,6,3,false
4362,4362,2025-09-15 08:02:00,USPS,standard,national,7,8,true
4363,4363,2025-08-11 05:37:52,FedEx,standard,regional,6,6,false
4364,4364,2025-11-13 22:41:58,UPS,standard,local,5,6,true
4365,4365,2025-09-22 01:05:18,USPS,standard,regional,6,5,false
4366,4366,2025-12-13 17:37:53,UPS,standard,local,5,7,true
4367,4367,2025-10-07 10:18:27,USPS,standard,national,7,8,true
4368,4368,2025-07-28 16:21:59,FedEx,standard,regional,6,5,false
4369,4369,2025-10-29 19:52:01,USPS,standard,national,7,10,true
4370,4370,2025-09-02 22:00:24,UPS,expedited,local,2,2,false
4371,4371,2025-12-08 02:03:15,USPS,standard,local,5,8,true
4372,4372,2025-07-29 22:14:52,FedEx,standard,regional,6,6,false
4373,4373,2025-08-18 23:31:12,UPS,standard,regional,6,7,true
4374,4374,2025-07-27 00:26:02,UPS,expedited,regional,3,6,true
4375,4375,2025-08-16 05:51:18,UPS,standard,regional,6,8,true
4376,4376,2025-11-30 05:44:50,FedEx,standard,national,7,10,true
4377,4377,2025-09-13 13:27:34,FedEx,expedited,regional,3,3,false
4378,4378,2025-07-26 14:24:08,FedEx,standard,local,5,7,true
4379,4379,2025-07-25 05:46:46,FedEx,standard,regional,6,8,true
4380,4380,2025-10-05 11:28:28,UPS,expedited,regional,3,4,true
4381,4381,2025-07-20 11:24:08,UPS,standard,local,5,5,false
4382,4382,2026-01-03 10:07:46,UPS,standard,regional,6,7,true
4383,4383,2025-09-27 11:28:55,FedEx,standard,national,7,7,false
4384,4384,2025-07-28 05:27:40,FedEx,expedited,regional,3,3,false
4385,4385,2025-12-19 23:05:11,UPS,standard,regional,6,7,true
4386,4386,2025-10-22 05:38:11,UPS,standard,regional,6,6,false
4387,4387,2025-11-05 18:53:39,UPS,standard,national,7,10,true
4388,4388,2025-08-27 12:30:38,USPS,standard,regional,6,8,true
4389,4389,2025-11-18 02:43:16,USPS,standard,local,5,7,true
4390,4390,2025-10-02 07:09:08,UPS,standard,regional,6,8,true
4391,4391,2025-12-10 20:28:18,UPS,standard,local,5,7,true
4392,4392,2025-12-30 14:41:06,UPS,standard,national,7,9,true
4393,4393,2025-12-08 23:22:44,UPS,standard,national,7,8,true
4394,4394,2025-08-01 14:07:45,FedEx,standard,local,5,5,false
4395,4395,2025-09-17 05:57:47,UPS,standard,local,5,4,false
4396,4396,2025-09-24 20:22:24,UPS,overnight,national,3,3,false
4397,4397,2025-12-16 11:46:35,FedEx,standard,regional,6,6,false
4398,4398,2025-09-05 09:05:53,FedEx,expedited,local,2,1,false
4399,4399,2025-07-17 01:03:32,UPS,overnight,local,1,1,false
4400,4400,2026-01-05 02:58:35,UPS,standard,local,5,5,false
4401,4401,2025-09-24 06:40:43,UPS,standard,local,5,6,true
4402,4402,2025-09-22 18:33:49,USPS,standard,local,5,6,true
4403,4403,2025-09-01 04:35:20,UPS,standard,regional,6,7,true
4404,4404,2025-12-27 09:55:31,UPS,expedited,regional,3,6,true
4405,4405,2025-09-27 11:07:25,FedEx,standard,local,5,4,false
4406,4406,2025-10-16 12:32:43,FedEx,standard,local,5,4,false
4407,4407,2025-09-08 20:54:21,UPS,standard,national,7,6,false
4408,4408,2025-09-08 08:14:37,UPS,standard,local,5,6,true
4409,4409,2025-12-30 21:49:15,UPS,standard,regional,6,7,true
4410,4410,2025-07-11 07:30:40,UPS,expedited,regional,3,3,false
4411,4411,2025-07-22 18:01:35,UPS,standard,national,7,7,false
4412,4412,2025-09-24 23:35:07,UPS,standard,national,7,8,true
4413,4413,2025-09-28 07:13:01,UPS,standard,local,5,4,false
4414,4414,2025-07-20 06:32:00,FedEx,overnight,regional,2,2,false
4415,4415,2025-08-07 18:00:11,USPS,standard,local,5,5,false
4416,4416,2025-12-01 18:52:51,UPS,standard,regional,6,6,false
4417,4417,2025-07-15 19:09:12,UPS,standard,local,5,5,false
4418,4418,2025-11-14 18:45:45,USPS,standard,local,5,7,true
4419,4419,2025-11-29 08:12:01,FedEx,standard,regional,6,7,true
4420,4420,2025-11-29 18:05:31,USPS,standard,regional,6,9,true
4421,4421,2025-12-19 02:21:21,UPS,standard,regional,6,7,true
4422,4422,2025-09-07 17:50:01,FedEx,standard,national,7,7,false
4423,4423,2025-10-28 10:03:38,UPS,standard,national,7,8,true
4424,4424,2025-08-02 05:38:37,UPS,expedited,regional,3,5,true
4425,4425,2025-10-18 23:52:44,UPS,expedited,local,2,1,false
4426,4426,2025-07-21 06:34:21,USPS,standard,regional,6,7,true
4427,4427,2025-11-11 12:48:01,UPS,standard,regional,6,7,true
4428,4428,2025-11-27 03:11:08,UPS,expedited,regional,3,4,true
4429,4429,2025-07-23 03:04:35,UPS,expedited,regional,3,3,false
4430,4430,2025-09-25 00:42:09,USPS,overnight,local,1,1,false
4431,4431,2025-09-07 22:27:29,UPS,overnight,local,1,5,true
4432,4432,2025-11-25 00:38:38,UPS,standard,regional,6,7,true
4433,4433,2025-07-18 18:22:19,USPS,standard,local,5,5,false
4434,4434,2025-08-10 13:24:00,UPS,standard,national,7,8,true
4435,4435,2025-12-08 12:10:23,FedEx,expedited,regional,3,4,true
4436,4436,2025-08-11 12:09:00,FedEx,standard,local,5,6,true
4437,4437,2025-07-22 08:19:40,FedEx,expedited,national,4,5,true
4438,4438,2025-10-12 00:42:18,UPS,standard,regional,6,6,false
4439,4439,2025-07-24 09:40:38,FedEx,standard,regional,6,5,false
4440,4440,2025-11-02 00:28:14,UPS,standard,local,5,6,true
4441,4441,2025-12-11 01:47:34,UPS,standard,national,7,6,false
4442,4442,2025-09-20 09:06:08,FedEx,overnight,regional,2,4,true
4443,4443,2025-09-06 08:48:23,UPS,standard,local,5,3,false
4444,4444,2025-08-24 19:58:01,UPS,standard,regional,6,6,false
4445,4445,2025-12-28 04:11:31,USPS,expedited,regional,3,4,true
4446,4446,2025-11-21 10:59:52,UPS,standard,national,7,8,true
4447,4447,2025-09-15 11:30:34,USPS,standard,regional,6,5,false
4448,4448,2025-08-10 00:12:45,UPS,standard,regional,6,5,false
4449,4449,2025-10-18 20:18:07,UPS,standard,local,5,6,true
4450,4450,2025-09-04 01:56:55,FedEx,expedited,regional,3,3,false
4451,4451,2025-09-19 13:10:54,FedEx,standard,regional,6,4,false
4452,4452,2025-08-06 11:48:29,FedEx,standard,local,5,4,false
4453,4453,2025-07-18 05:23:39,USPS,standard,regional,6,9,true
4454,4454,2025-12-17 14:03:31,USPS,expedited,local,2,4,true
4455,4455,2025-07-17 16:58:50,USPS,overnight,local,1,1,false
4456,4456,2025-10-13 07:33:25,FedEx,expedited,regional,3,3,false
4457,4457,2025-08-17 13:30:16,FedEx,standard,local,5,3,false
4458,4458,2025-07-22 21:47:08,USPS,expedited,local,2,1,false
4459,4459,2025-07-11 19:23:20,FedEx,standard,local,5,6,true
4460,4460,2025-12-15 16:24:53,UPS,standard,local,5,6,true
4461,4461,2025-10-28 03:32:47,FedEx,standard,regional,6,6,false
4462,4462,2025-07-31 17:40:59,UPS,standard,local,5,4,false
4463,4463,2025-08-03 13:00:49,UPS,expedited,national,4,4,false
4464,4464,2025-10-18 09:25:30,FedEx,standard,local,5,4,false
4465,4465,2025-11-11 04:08:02,FedEx,standard,local,5,5,false
4466,4466,2025-08-23 16:31:02,UPS,overnight,regional,2,1,false
4467,4467,2025-11-22 22:29:45,UPS,standard,regional,6,11,true
4468,4468,2025-09-09 02:01:25,FedEx,standard,local,5,3,false
4469,4469,2025-10-05 03:37:05,UPS,standard,national,7,8,true
4470,4470,2025-08-21 07:01:28,UPS,overnight,local,1,1,false
4471,4471,2025-08-01 21:15:09,UPS,overnight,national,3,3,false
4472,4472,2025-12-16 16:08:00,UPS,standard,regional,6,6,false
4473,4473,2025-11-12 12:56:35,FedEx,standard,local,5,6,true
4474,4474,2026-01-02 16:10:07,FedEx,standard,regional,6,5,false
4475,4475,2025-11-25 21:53:59,UPS,standard,regional,6,7,true
4476,4476,2026-01-06 05:17:58,UPS,expedited,national,4,5,true
4477,4477,2025-10-18 13:06:01,USPS,standard,national,7,6,false
4478,4478,2025-12-06 15:20:42,UPS,standard,local,5,6,true
4479,4479,2025-10-06 05:27:53,UPS,standard,local,5,6,true
4480,4480,2025-07-21 08:08:55,UPS,expedited,regional,3,4,true
4481,4481,2025-11-02 20:01:31,USPS,standard,regional,6,9,true
4482,4482,2025-08-24 01:54:00,USPS,expedited,local,2,3,true
4483,4483,2025-11-18 22:19:33,UPS,standard,regional,6,10,true
4484,4484,2025-11-13 11:24:22,FedEx,standard,regional,6,9,true
4485,4485,2025-11-06 00:03:24,FedEx,standard,national,7,8,true
4486,4486,2025-10-31 04:51:04,FedEx,standard,regional,6,6,false
4487,4487,2025-08-08 13:29:42,FedEx,standard,regional,6,8,true
4488,4488,2025-09-14 10:19:34,UPS,expedited,local,2,3,true
4489,4489,2025-09-27 22:31:54,UPS,standard,national,7,8,true
4490,4490,2025-09-15 16:49:13,FedEx,standard,national,7,7,false
4491,4491,2025-08-21 11:37:25,USPS,standard,regional,6,6,false
4492,4492,2026-01-03 01:25:24,FedEx,standard,local,5,4,false
4493,4493,2025-10-18 00:36:29,UPS,standard,regional,6,7,true
4494,4494,2025-08-11 04:19:12,FedEx,expedited,local,2,2,false
4495,4495,2025-12-11 04:32:16,FedEx,standard,local,5,7,true
4496,4496,2025-08-16 21:03:01,FedEx,standard,national,7,11,true
4497,4497,2025-10-10 06:24:46,USPS,standard,regional,6,5,false
4498,4498,2025-09-16 06:20:05,UPS,expedited,regional,3,3,false
4499,4499,2025-12-15 17:35:53,UPS,standard,local,5,8,true
4500,4500,2025-11-17 02:16:50,USPS,standard,regional,6,11,true
4501,4501,2025-09-26 13:17:07,USPS,standard,local,5,4,false
4502,4502,2025-11-27 19:29:45,UPS,standard,national,7,8,true
4503,4503,2025-12-04 10:46:16,FedEx,standard,regional,6,6,false
4504,4504,2025-10-29 05:06:59,UPS,standard,regional,6,7,true
4505,4505,2025-10-12 01:04:40,USPS,standard,regional,6,8,true
4506,4506,2026-01-02 12:12:13,FedEx,standard,national,7,7,false
4507,4507,2025-09-09 02:33:55,USPS,standard,regional,6,9,true
